Id,SalePrice,OverallQual,GrLivArea,GarageCars,GarageArea,TotalBsmtSF,1stFlrSF,FullBath,TotRmsAbvGrd,YearBuilt,MasVnrArea,Fireplaces,BsmtFinSF1,LotFrontage,ExterQual,BsmtQual,KitchenQual,BsmtFinType1,HeatingQC,GarageFinish,GarageType,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker
1106,325000,8,2622,2,712,1463,1500,2,9,1994,362.0,2,1032,98.0,4,5,4,6,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1107,179900,7,1442,2,719,910,1442,2,6,1990,0.0,1,738,114.0,4,4,4,6,4,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1108,274725,7,2021,2,422,868,887,2,9,2006,0.0,1,0,168.0,4,5,4,1,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1109,181000,6,1690,2,463,924,948,2,7,2000,0.0,1,0,0.0,3,4,3,1,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,280000,8,1836,3,862,1836,1836,2,7,2004,42.0,1,1039,107.0,4,5,4,6,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1111,188000,6,1658,2,431,773,773,2,8,1995,0.0,1,219,0.0,3,4,3,6,4,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,205000,7,1964,2,483,803,1098,2,8,1976,660.0,1,403,80.0,3,3,3,5,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1113,129900,5,816,1,308,816,816,1,5,1957,0.0,0,708,73.0,3,3,3,6,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1114,134500,5,1008,1,240,1008,1008,1,6,1953,0.0,0,643,66.0,3,3,4,4,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1115,117000,5,833,1,326,833,833,1,4,1954,0.0,0,415,90.0,3,3,4,3,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1116,318000,8,1734,3,928,1734,1734,2,7,2007,328.0,1,1004,93.0,4,5,5,6,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1117,184100,8,1419,2,527,408,779,2,7,2002,0.0,1,353,0.0,4,4,4,6,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1118,130000,5,894,2,450,894,894,1,5,1967,0.0,0,702,57.0,3,3,4,4,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1119,140000,5,1601,1,300,533,1021,1,6,1958,0.0,0,0,85.0,3,3,3,1,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1120,133700,5,1040,1,286,1040,1040,1,6,1959,0.0,0,369,70.0,3,3,3,2,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1121,118400,6,1012,1,308,1012,1012,1,6,1920,0.0,1,0,59.0,3,3,3,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1122,212900,7,1552,3,782,1552,1552,2,7,2005,196.0,0,24,84.0,4,4,4,6,5,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1123,112000,4,960,1,288,672,960,1,5,1956,0.0,0,0,0.0,3,3,3,1,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1124,118000,5,698,0,0,698,698,1,4,1947,0.0,0,0,50.0,3,3,3,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1125,163900,7,1482,2,392,384,812,2,7,1992,170.0,1,0,0.0,3,4,4,1,4,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1126,115000,4,1005,2,672,1005,1005,1,5,1955,0.0,1,0,60.0,3,3,2,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1127,174000,7,1555,3,660,1373,1555,2,7,2007,130.0,1,0,53.0,4,4,4,1,5,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1128,259000,7,1530,3,630,1530,1530,2,7,2004,0.0,1,1300,182.0,4,4,4,6,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1129,215000,7,1959,2,434,847,847,2,8,2004,0.0,1,0,59.0,4,4,4,1,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1130,140000,5,936,2,672,936,936,1,4,1980,180.0,0,936,60.0,3,4,3,6,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1131,135000,4,1981,2,576,1122,1328,2,7,1928,0.0,2,622,65.0,3,3,4,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1132,93500,5,974,0,0,974,974,1,5,1991,0.0,0,212,63.0,3,4,3,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1133,117500,6,2210,1,205,1008,1178,2,8,1880,0.0,0,0,90.0,3,3,2,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1134,239500,8,2020,2,466,1128,1142,2,8,1995,0.0,1,584,80.0,4,4,4,6,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1135,169000,6,1600,2,460,916,916,2,7,1997,0.0,1,0,57.0,3,4,3,1,4,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1136,102000,6,986,1,180,960,986,1,5,1926,0.0,1,0,60.0,3,3,3,1,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1137,119000,6,1252,1,288,1032,1032,1,6,1950,0.0,0,280,80.0,3,3,3,4,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1138,94000,5,1020,0,0,780,780,1,6,1875,0.0,0,0,54.0,3,3,3,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1139,196000,6,1567,2,714,1567,1567,2,5,1977,0.0,2,1567,0.0,3,3,4,5,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,144000,5,1167,2,495,915,1167,1,6,1920,0.0,1,645,98.0,3,3,3,4,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1141,139000,5,952,2,840,952,952,1,4,1951,0.0,0,852,60.0,3,3,3,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1142,197500,5,1868,2,484,780,1088,2,9,1976,44.0,1,381,0.0,3,3,4,5,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1143,424870,8,2828,3,1052,1466,1466,3,11,2006,340.0,1,1150,77.0,4,5,4,6,5,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1144,80000,5,1006,0,0,1006,1006,1,5,1959,0.0,0,288,0.0,3,3,3,6,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1145,80000,4,924,1,280,672,672,1,5,1941,0.0,0,348,60.0,3,4,2,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1146,149000,5,1576,1,225,1042,1042,1,8,1928,0.0,1,0,52.0,3,3,3,1,5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1147,180000,6,1298,2,403,1298,1298,2,5,1985,85.0,1,1258,0.0,4,4,4,6,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1148,174500,7,1564,1,234,704,860,1,7,1941,0.0,1,275,75.0,3,3,2,3,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1149,116900,7,1111,1,288,572,572,1,5,1926,0.0,1,0,0.0,3,3,3,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1150,143000,7,1482,2,324,650,832,1,7,1920,0.0,0,624,50.0,3,3,3,5,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1151,124000,6,932,1,306,932,932,1,4,1950,0.0,1,0,57.0,3,3,4,1,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1152,149900,5,1466,2,528,1466,1466,1,6,1959,132.0,2,176,134.0,3,3,2,4,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1153,230000,6,1811,2,470,1073,1811,1,6,1956,0.0,1,296,90.0,3,3,5,5,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1154,120500,6,816,1,432,816,816,1,5,1930,0.0,0,538,0.0,4,3,3,5,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1155,201800,7,1820,2,492,864,902,1,8,1965,288.0,2,454,0.0,3,3,4,5,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1156,218000,5,1437,2,528,1437,1437,2,6,1976,0.0,1,1157,90.0,4,4,4,5,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1157,179900,5,1265,2,502,1219,1265,2,6,1965,0.0,1,633,85.0,3,3,4,5,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1158,230000,7,1314,2,626,1314,1314,2,6,2007,166.0,1,904,34.0,4,4,4,6,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1159,235128,8,1580,3,830,1580,1580,2,7,2007,186.0,0,0,92.0,4,4,4,1,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1160,185000,6,1876,2,540,901,943,2,8,1974,270.0,1,442,76.0,4,3,4,5,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1161,146000,6,1456,2,440,855,855,2,7,1978,0.0,1,311,24.0,3,4,3,5,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1162,224000,6,1640,2,924,1296,1640,1,7,1954,72.0,1,728,0.0,4,3,4,4,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1163,129000,5,894,2,450,894,894,1,5,1968,0.0,1,492,109.0,3,4,3,4,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1164,108959,4,1258,2,400,1198,1258,0,6,1969,0.0,0,1198,60.0,3,4,3,6,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1165,194000,5,1432,2,588,1360,1432,1,5,1978,0.0,1,680,0.0,3,4,4,5,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1166,233170,7,1502,2,644,1502,1502,2,7,2009,268.0,0,0,79.0,4,4,4,1,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1167,245350,8,1694,3,776,1694,1694,2,7,2008,72.0,0,0,64.0,4,4,4,1,5,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1168,173000,6,1671,2,472,959,959,2,7,2000,0.0,1,786,58.0,3,4,3,6,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1169,235000,6,2108,2,540,1127,1236,2,7,1935,0.0,2,626,120.0,3,3,4,3,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1170,625000,10,3627,3,807,1930,1831,3,10,1995,1378.0,1,1387,118.0,4,5,4,6,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1171,171000,6,1118,1,358,1096,1118,1,6,1977,0.0,1,522,76.0,3,3,3,5,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1172,163000,6,1261,2,433,1261,1261,1,6,1958,0.0,1,662,76.0,3,3,3,5,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1173,171900,7,1250,2,625,625,625,2,5,2006,0.0,0,0,35.0,4,4,4,1,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1174,200500,5,3086,0,0,1598,1636,3,12,1946,0.0,1,152,138.0,3,3,5,3,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1175,239000,6,2345,2,360,952,1170,2,9,1932,0.0,1,503,80.0,3,4,3,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1176,285000,8,2872,2,541,1683,2129,2,9,1992,337.0,1,700,85.0,4,4,4,6,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1177,119500,5,923,1,264,876,923,1,5,1984,0.0,0,658,37.0,3,3,3,5,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,115000,6,1224,1,210,818,818,1,5,1926,0.0,0,468,0.0,3,3,3,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1179,154900,5,1343,1,186,731,820,1,7,1921,0.0,1,0,54.0,3,3,3,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180,93000,5,1124,0,0,0,1124,1,5,1954,0.0,1,0,77.0,3,0,3,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1181,250000,7,2514,2,693,1216,1298,2,8,1990,0.0,0,1216,0.0,3,4,3,2,5,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1182,392500,8,1652,2,482,1600,1652,2,5,2008,186.0,1,1480,64.0,5,5,4,6,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1183,745000,10,4476,3,813,2396,2411,3,10,1996,0.0,2,2096,160.0,4,5,5,6,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1184,120000,5,1130,2,720,1120,1130,1,5,1920,0.0,1,821,60.0,3,3,3,3,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1185,186700,5,1572,3,995,1572,1572,1,5,1963,226.0,2,1159,50.0,3,3,3,3,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1186,104900,5,1221,1,392,784,949,1,7,1924,0.0,0,392,60.0,3,3,3,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1187,95000,3,1699,2,420,978,1014,2,7,1900,0.0,0,440,107.0,3,2,3,4,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1188,262000,8,1624,3,757,1624,1624,2,5,1994,0.0,1,1456,89.0,4,4,4,6,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1189,195000,7,1660,2,493,831,831,2,7,2002,95.0,0,0,68.0,4,4,4,1,5,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1190,189000,7,1804,2,442,994,1028,2,7,1999,0.0,1,0,60.0,3,3,4,1,4,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1191,168000,4,1622,4,1356,1249,1622,1,7,1961,149.0,1,1159,0.0,3,3,3,4,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1192,174000,8,1441,2,492,776,764,2,5,1999,456.0,0,0,24.0,4,4,4,1,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1193,125000,5,1472,1,250,702,842,1,6,1925,0.0,0,0,60.0,3,3,4,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1194,165000,6,1224,2,402,1224,1224,2,5,1999,425.0,0,883,0.0,3,5,3,6,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1195,158000,6,1352,1,299,663,663,1,7,1969,143.0,0,371,80.0,3,3,3,5,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1196,176000,6,1456,2,400,728,728,2,8,2005,0.0,0,0,51.0,3,4,4,1,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1197,219210,7,1863,3,660,879,879,2,9,2006,0.0,1,0,58.0,4,4,4,1,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1198,144000,7,1690,1,225,815,815,1,7,1916,0.0,1,0,65.0,3,3,3,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1199,178000,7,1212,2,573,1212,1212,2,6,2001,0.0,0,0,70.0,4,4,4,1,5,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200,148000,4,1382,2,459,1051,1382,1,6,1963,51.0,1,547,75.0,3,3,3,3,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1201,116050,4,864,1,280,864,864,1,5,1970,0.0,0,0,71.0,3,3,3,1,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1202,197900,7,1779,2,546,866,866,2,6,1998,0.0,0,0,80.0,3,4,4,1,5,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,117000,5,1348,1,216,884,884,1,5,1925,0.0,1,0,50.0,3,3,3,1,5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1204,213000,7,1630,2,451,1630,1630,2,6,2000,171.0,1,0,75.0,4,4,4,1,5,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205,153500,5,1074,2,495,1056,1074,1,6,1975,0.0,0,788,78.0,3,4,3,5,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1206,271900,7,2196,3,701,2158,2196,2,7,1990,234.0,1,485,90.0,4,4,4,5,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1207,107000,4,1056,1,384,1056,1056,1,5,1966,0.0,0,1056,0.0,3,3,3,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1208,200000,6,1700,2,544,1682,1700,2,7,2003,120.0,0,340,70.0,4,4,4,6,5,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1209,140000,5,1283,2,506,931,1283,1,6,1962,0.0,0,504,70.0,3,3,3,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1210,290000,8,1660,2,500,1660,1660,2,8,2006,420.0,1,1220,85.0,4,5,4,6,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1211,189000,6,1845,2,462,1055,1055,2,8,1992,0.0,1,0,70.0,4,4,4,1,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1212,164000,8,1752,2,492,559,1080,2,8,1988,0.0,0,427,152.0,4,4,3,6,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1213,113000,4,672,1,234,672,672,1,4,1941,0.0,0,344,50.0,3,3,3,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1214,145000,4,960,1,364,648,960,0,3,1965,0.0,0,648,0.0,3,3,3,6,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1215,134500,5,999,1,300,925,999,1,6,1962,0.0,0,784,69.0,3,3,3,4,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1216,125000,5,894,1,384,894,894,1,5,1966,0.0,0,180,99.0,3,3,3,3,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1217,112000,6,1902,2,539,0,1318,2,8,1978,0.0,0,0,68.0,3,0,3,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1218,229456,8,1314,2,552,1300,1314,2,6,2009,72.0,0,936,72.0,4,4,4,6,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1219,80500,4,912,0,0,0,672,1,3,1947,0.0,0,0,52.0,3,0,3,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,91500,6,1218,0,0,672,672,1,7,1971,236.0,0,0,21.0,3,3,3,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1221,115000,5,912,1,288,912,912,1,5,1964,0.0,0,312,66.0,3,3,3,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1222,134000,5,1211,1,322,952,1211,1,5,1968,0.0,1,250,55.0,3,3,3,4,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
